time,time_step,population,births,deaths,birth_rate,death_rate,msd,speed_var,food_var,pheromone_var,speed_variance,food_sense_variance,pheromone_sense_variance,reproduction_energy_variance,max_cluster,max_cluster_size,num_clusters,avg_energy,avg_generation,lineage_count
794,794,20,0,0,0.0,0.0,0.351238,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.434142,0.0,20
795,795,20,0,0,0.0,0.0,0.349665,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.427217,0.0,20
796,796,20,0,0,0.0,0.0,0.348031,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.418661,0.0,20
797,797,20,0,0,0.0,0.0,0.347309,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.411736,0.0,20
798,798,20,0,0,0.0,0.0,0.346806,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.403178,0.0,20
799,799,20,0,0,0.0,0.0,0.347015,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.39625,0.0,20
800,800,20,0,0,0.0,0.0,0.347301,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.38769,0.0,20
801,801,20,0,0,0.0,0.0,0.348246,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.380759,0.0,20
802,802,20,0,0,0.0,0.0,0.349272,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.372197,0.0,20
803,803,20,0,0,0.0,0.0,0.350779,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.365266,0.0,20
804,804,20,0,0,0.0,0.0,0.352614,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.356702,0.0,20
805,805,20,0,0,0.0,0.0,0.354842,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.349767,0.0,20
806,806,20,0,0,0.0,0.0,0.357099,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.341201,0.0,20
807,807,20,0,0,0.0,0.0,0.359726,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.334266,0.0,20
808,808,20,0,0,0.0,0.0,0.362598,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.325698,0.0,20
809,809,20,0,0,0.0,0.0,0.36571,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.31876,0.0,20
810,810,20,0,0,0.0,0.0,0.369002,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.310191,0.0,20
811,811,20,0,0,0.0,0.0,0.372126,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.303251,0.0,20
812,812,20,0,0,0.0,0.0,0.374855,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.29468,0.0,20
813,813,20,0,0,0.0,0.0,0.377653,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.287737,0.0,20
814,814,20,0,0,0.0,0.0,0.380272,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.279164,0.0,20
815,815,20,0,0,0.0,0.0,0.38313,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.27222,0.0,20
816,816,20,0,0,0.0,0.0,0.386037,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.263646,0.0,20
817,817,20,0,0,0.0,0.0,0.389247,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.256699,0.0,20
818,818,20,0,0,0.0,0.0,0.392774,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.248122,0.0,20
819,819,20,0,0,0.0,0.0,0.396223,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.241175,0.0,20
820,820,20,0,0,0.0,0.0,0.400173,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.232596,0.0,20
821,821,20,0,0,0.0,0.0,0.40392,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.225646,0.0,20
822,822,20,0,0,0.0,0.0,0.408523,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.217065,0.0,20
823,823,20,0,0,0.0,0.0,0.412481,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.210114,0.0,20
824,824,20,0,0,0.0,0.0,0.417108,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.201531,0.0,20
825,825,20,0,0,0.0,0.0,0.420882,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.194578,0.0,20
826,826,20,0,0,0.0,0.0,0.425126,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.185994,0.0,20
827,827,20,0,0,0.0,0.0,0.428282,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.179039,0.0,20
828,828,20,0,0,0.0,0.0,0.431811,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.170453,0.0,20
829,829,20,0,0,0.0,0.0,0.434443,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.163496,0.0,20
830,830,20,0,0,0.0,0.0,0.437421,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.154908,0.0,20
831,831,20,0,0,0.0,0.0,0.439404,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.147949,0.0,20
832,832,20,0,0,0.0,0.0,0.441476,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.139359,0.0,20
833,833,20,0,0,0.0,0.0,0.442834,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.132399,0.0,20
834,834,20,0,0,0.0,0.0,0.444412,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.123807,0.0,20
835,835,20,0,0,0.0,0.0,0.445199,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.116844,0.0,20
836,836,20,0,0,0.0,0.0,0.445779,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.108251,0.0,20
837,837,20,0,0,0.0,0.0,0.445659,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.101286,0.0,20
838,838,20,0,0,0.0,0.0,0.445445,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.092691,0.0,20
839,839,20,0,0,0.0,0.0,0.444748,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.085725,0.0,20
840,840,20,0,0,0.0,0.0,0.443678,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.077128,0.0,20
841,841,20,0,0,0.0,0.0,0.442379,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.070159,0.0,20
842,842,20,0,0,0.0,0.0,0.440837,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.061561,0.0,20
843,843,20,0,0,0.0,0.0,0.439028,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.054591,0.0,20
844,844,20,0,0,0.0,0.0,0.436913,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.04599,0.0,20
845,845,20,0,0,0.0,0.0,0.434587,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.039019,0.0,20
846,846,20,0,0,0.0,0.0,0.431645,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.030416,0.0,20
847,847,20,0,0,0.0,0.0,0.429074,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.023442,0.0,20
848,848,20,0,0,0.0,0.0,0.426851,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.014838,0.0,20
849,849,20,0,0,0.0,0.0,0.42462,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,94.007863,0.0,20
850,850,20,0,0,0.0,0.0,0.422203,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.999257,0.0,20
851,851,20,0,0,0.0,0.0,0.41963,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.992279,0.0,20
852,852,20,0,0,0.0,0.0,0.416656,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.983672,0.0,20
853,853,20,0,0,0.0,0.0,0.413874,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.976693,0.0,20
854,854,20,0,0,0.0,0.0,0.410402,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.968084,0.0,20
855,855,20,0,0,0.0,0.0,0.407231,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.961104,0.0,20
856,856,20,0,0,0.0,0.0,0.403338,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.952492,0.0,20
857,857,20,0,0,0.0,0.0,0.399955,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.945509,0.0,20
858,858,20,0,0,0.0,0.0,0.395807,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.936896,0.0,20
859,859,20,0,0,0.0,0.0,0.392348,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.929913,0.0,20
860,860,20,0,0,0.0,0.0,0.388235,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.921298,0.0,20
861,861,20,0,0,0.0,0.0,0.384892,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.914313,0.0,20
862,862,20,0,0,0.0,0.0,0.380867,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.905696,0.0,20
863,863,20,0,0,0.0,0.0,0.377764,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.898708,0.0,20
864,864,20,0,0,0.0,0.0,0.373967,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.890089,0.0,20
865,865,20,0,0,0.0,0.0,0.370948,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.8831,0.0,20
866,866,20,0,0,0.0,0.0,0.367213,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.874481,0.0,20
867,867,20,0,0,0.0,0.0,0.364376,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.86749,0.0,20
868,868,20,0,0,0.0,0.0,0.361024,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.858868,0.0,20
869,869,20,0,0,0.0,0.0,0.3584,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.851875,0.0,20
870,870,20,0,0,0.0,0.0,0.354833,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.843251,0.0,20
871,871,20,0,0,0.0,0.0,0.352319,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.836257,0.0,20
872,872,20,0,0,0.0,0.0,0.348788,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.827633,0.0,20
873,873,20,0,0,0.0,0.0,0.346398,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.820637,0.0,20
874,874,20,0,0,0.0,0.0,0.343427,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.81201,0.0,20
875,875,20,0,0,0.0,0.0,0.341568,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.805012,0.0,20
876,876,20,0,0,0.0,0.0,0.339186,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.796384,0.0,20
877,877,20,0,0,0.0,0.0,0.337794,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.789385,0.0,20
878,878,20,0,0,0.0,0.0,0.335906,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.780755,0.0,20
879,879,20,0,0,0.0,0.0,0.335009,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.773754,0.0,20
880,880,20,0,0,0.0,0.0,0.33346,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.765123,0.0,20
881,881,20,0,0,0.0,0.0,0.332913,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.75812,0.0,20
882,882,20,0,0,0.0,0.0,0.331812,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.749487,0.0,20
883,883,20,0,0,0.0,0.0,0.33169,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.742482,0.0,20
884,884,20,0,0,0.0,0.0,0.331219,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.733848,0.0,20
885,885,20,0,0,0.0,0.0,0.331698,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.726841,0.0,20
886,886,20,0,0,0.0,0.0,0.332088,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.718205,0.0,20
887,887,20,0,0,0.0,0.0,0.333357,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.711198,0.0,20
888,888,20,0,0,0.0,0.0,0.334962,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.70256,0.0,20
889,889,20,0,0,0.0,0.0,0.337191,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.695551,0.0,20
890,890,20,0,0,0.0,0.0,0.339813,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.686911,0.0,20
891,891,20,0,0,0.0,0.0,0.342734,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.6799,0.0,20
892,892,20,0,0,0.0,0.0,0.346138,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.671259,0.0,20
893,893,20,0,0,0.0,0.0,0.349664,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.664247,0.0,20
894,894,20,0,0,0.0,0.0,0.353719,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.655603,0.0,20
895,895,20,0,0,0.0,0.0,0.357894,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.648589,0.0,20
896,896,20,0,0,0.0,0.0,0.363538,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.639945,0.0,20
897,897,20,0,0,0.0,0.0,0.368447,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.632929,0.0,20
898,898,20,0,0,0.0,0.0,0.373746,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.624283,0.0,20
899,899,20,0,0,0.0,0.0,0.378289,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.617266,0.0,20
900,900,20,0,0,0.0,0.0,0.383634,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.608618,0.0,20
901,901,20,0,0,0.0,0.0,0.388268,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.601599,0.0,20
902,902,20,0,0,0.0,0.0,0.393664,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.59295,0.0,20
903,903,20,0,0,0.0,0.0,0.398158,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.585931,0.0,20
904,904,20,0,0,0.0,0.0,0.403108,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.57728,0.0,20
905,905,20,0,0,0.0,0.0,0.40731,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.570258,0.0,20
906,906,20,0,0,0.0,0.0,0.412198,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.561605,0.0,20
907,907,20,0,0,0.0,0.0,0.41614,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.554582,0.0,20
908,908,20,0,0,0.0,0.0,0.420837,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.545928,0.0,20
909,909,20,0,0,0.0,0.0,0.424757,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.538903,0.0,20
910,910,20,0,0,0.0,0.0,0.429886,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.530248,0.0,20
911,911,20,0,0,0.0,0.0,0.433817,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.523222,0.0,20
912,912,20,0,0,0.0,0.0,0.438197,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.514564,0.0,20
913,913,20,0,0,0.0,0.0,0.441498,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.507536,0.0,20
914,914,20,0,0,0.0,0.0,0.445251,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.498878,0.0,20
915,915,20,0,0,0.0,0.0,0.447814,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.491848,0.0,20
916,916,20,0,0,0.0,0.0,0.450292,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.483188,0.0,20
917,917,20,0,0,0.0,0.0,0.451906,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.476157,0.0,20
918,918,20,0,0,0.0,0.0,0.453393,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.467496,0.0,20
919,919,20,0,0,0.0,0.0,0.453991,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.460463,0.0,20
920,920,20,0,0,0.0,0.0,0.454588,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.451801,0.0,20
921,921,20,0,0,0.0,0.0,0.454446,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.444767,0.0,20
922,922,20,0,0,0.0,0.0,0.454335,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.436102,0.0,20
923,923,20,0,0,0.0,0.0,0.453638,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.429066,0.0,20
924,924,20,0,0,0.0,0.0,0.453276,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.4204,0.0,20
925,925,20,0,0,0.0,0.0,0.452318,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.413364,0.0,20
926,926,20,0,0,0.0,0.0,0.451559,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.404697,0.0,20
927,927,20,0,0,0.0,0.0,0.450088,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.397659,0.0,20
928,928,20,0,0,0.0,0.0,0.44774,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.38899,0.0,20
929,929,20,0,0,0.0,0.0,0.445295,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.38195,0.0,20
930,930,20,0,0,0.0,0.0,0.442337,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.373279,0.0,20
931,931,20,0,0,0.0,0.0,0.439379,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.366238,0.0,20
932,932,20,0,0,0.0,0.0,0.43575,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.357566,0.0,20
933,933,20,0,0,0.0,0.0,0.432396,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.350524,0.0,20
934,934,20,0,0,0.0,0.0,0.428383,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.341851,0.0,20
935,935,20,0,0,0.0,0.0,0.424739,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.334807,0.0,20
936,936,20,0,0,0.0,0.0,0.420577,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.326132,0.0,20
937,937,20,0,0,0.0,0.0,0.416836,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.319086,0.0,20
938,938,20,0,0,0.0,0.0,0.412124,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.31041,0.0,20
939,939,20,0,0,0.0,0.0,0.40808,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.303362,0.0,20
940,940,20,0,0,0.0,0.0,0.402673,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.294685,0.0,20
941,941,20,0,0,0.0,0.0,0.398187,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.287637,0.0,20
942,942,20,0,0,0.0,0.0,0.392771,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.278959,0.0,20
943,943,20,0,0,0.0,0.0,0.388718,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.271908,0.0,20
944,944,20,0,0,0.0,0.0,0.38434,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.263228,0.0,20
945,945,20,0,0,0.0,0.0,0.380932,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.256176,0.0,20
946,946,20,0,0,0.0,0.0,0.377132,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.247495,0.0,20
947,947,20,0,0,0.0,0.0,0.374202,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.240442,0.0,20
948,948,20,0,0,0.0,0.0,0.370642,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.23176,0.0,20
949,949,20,0,0,0.0,0.0,0.367863,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.224706,0.0,20
950,950,20,0,0,0.0,0.0,0.364782,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.216021,0.0,20
951,951,20,0,0,0.0,0.0,0.362483,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.208965,0.0,20
952,952,20,0,0,0.0,0.0,0.35994,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.200279,0.0,20
953,953,20,0,0,0.0,0.0,0.358165,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.193222,0.0,20
954,954,20,0,0,0.0,0.0,0.356016,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.184535,0.0,20
955,955,20,0,0,0.0,0.0,0.354647,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.177477,0.0,20
956,956,20,0,0,0.0,0.0,0.352995,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.168789,0.0,20
957,957,20,0,0,0.0,0.0,0.352168,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.161729,0.0,20
958,958,20,0,0,0.0,0.0,0.35141,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.153039,0.0,20
959,959,20,0,0,0.0,0.0,0.35132,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.145977,0.0,20
960,960,20,0,0,0.0,0.0,0.351463,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.137286,0.0,20
961,961,20,0,0,0.0,0.0,0.352135,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.130224,0.0,20
962,962,20,0,0,0.0,0.0,0.353524,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.121532,0.0,20
963,963,20,0,0,0.0,0.0,0.355071,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.114468,0.0,20
964,964,20,0,0,0.0,0.0,0.357495,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.105774,0.0,20
965,965,20,0,0,0.0,0.0,0.359881,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.098708,0.0,20
966,966,20,0,0,0.0,0.0,0.36298,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.090013,0.0,20
967,967,20,0,0,0.0,0.0,0.365959,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.082946,0.0,20
968,968,20,0,0,0.0,0.0,0.369898,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.07425,0.0,20
969,969,20,0,0,0.0,0.0,0.37345,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.067183,0.0,20
970,970,20,0,0,0.0,0.0,0.377672,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.058485,0.0,20
971,971,20,0,0,0.0,0.0,0.381407,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.051416,0.0,20
972,972,20,0,0,0.0,0.0,0.38595,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.042716,0.0,20
973,973,20,0,0,0.0,0.0,0.390123,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.035645,0.0,20
974,974,20,0,0,0.0,0.0,0.394937,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.026945,0.0,20
975,975,20,0,0,0.0,0.0,0.399041,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.019873,0.0,20
976,976,20,0,0,0.0,0.0,0.403111,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.011171,0.0,20
977,977,20,0,0,0.0,0.0,0.406941,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,93.004099,0.0,20
978,978,20,0,0,0.0,0.0,0.410757,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,92.995396,0.0,20
979,979,20,0,0,0.0,0.0,0.414326,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,92.988322,0.0,20
980,980,20,0,0,0.0,0.0,0.417725,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,92.979618,0.0,20
